Logistic Regression,Original,0.8069343606460216,0.7250859106529209,0.2110703567855952,0.9771406800647681,0.3269628099173554
Logistic Regression,SMOTE,0.6689139131723219,0.36684782608695654,0.6752250750250083,0.6671111534431851,0.47540791172672847
Logistic Regression,Tuned,0.8067861905467477,0.7229190421892816,0.21140380126708902,0.9771406800647681,0.32714138286893707
Logistic Regression,Tuned SMOTE,0.8067861905467477,0.7229190421892816,0.21140380126708902,0.6671111534431851,0.32714138286893707
